 sig=          -1
 dt=   9.9999999999999994E-012
 steps=     2000000
 x0=  0.19499999284744263        1.3961999416351318        8.1237001419067383     
 u=   700000.00000000000     
 v_perp=   630000.00000000000     

istep          p0              t0              rout            zout
   15700    1.1513891991E+00    1.8029920462E-01    8.2123908829E+00
   15800    1.1512869205E+00    1.8022735429E-01    8.2129600382E+00
   15900    1.1511846197E+00    1.8015558569E-01    8.2135292480E+00
   16000    1.1510822970E+00    1.8008389882E-01    8.2140985125E+00
   16100    1.1509799524E+00    1.8001229368E-01    8.2146678316E+00
   16200    1.1508775859E+00    1.7994077027E-01    8.2152372054E+00
   16300    1.1507751977E+00    1.7986932860E-01    8.2158066339E+00
   16400    1.1506727879E+00    1.7979796866E-01    8.2163761171E+00
   16500    1.1505703566E+00    1.7972669045E-01    8.2169456550E+00
   16600    1.1504679038E+00    1.7965549397E-01    8.2175152477E+00
   16700    1.1503654296E+00    1.7958437923E-01    8.2180848953E+00
   16800    1.1502629342E+00    1.7951334623E-01    8.2186545976E+00
   16900    1.1501604175E+00    1.7944239496E-01    8.2192243548E+00
   17000    1.1500578798E+00    1.7937152542E-01    8.2197941668E+00
   17100    1.1499553210E+00    1.7930073762E-01    8.2203640338E+00
   17200    1.1498527413E+00    1.7923003156E-01    8.2209339556E+00
   17300    1.1497501408E+00    1.7915940723E-01    8.2215039324E+00
   17400    1.1496475195E+00    1.7908886464E-01    8.2220739642E+00
   17500    1.1495448776E+00    1.7901840378E-01    8.2226440510E+00
   17600    1.1494422150E+00    1.7894802466E-01    8.2232141927E+00
   17700    1.1493395320E+00    1.7887772727E-01    8.2237843896E+00
   17800    1.1492368286E+00    1.7880751161E-01    8.2243546414E+00
   17900    1.1491341049E+00    1.7873737769E-01    8.2249249484E+00
   18000    1.1490313610E+00    1.7866732550E-01    8.2254953105E+00
   18100    1.1489285969E+00    1.7859735504E-01    8.2260657277E+00
   18200    1.1488258128E+00    1.7852746631E-01    8.2266362001E+00
   18300    1.1487230087E+00    1.7845765931E-01    8.2272067277E+00
   18400    1.1486201847E+00    1.7838793405E-01    8.2277773105E+00
   18500    1.1485173410E+00    1.7831829051E-01    8.2283479485E+00
   18600    1.1484144776E+00    1.7824872869E-01    8.2289186417E+00
   18700    1.1483115945E+00    1.7817924861E-01    8.2294893903E+00
   18800    1.1482086920E+00    1.7810985025E-01    8.2300601941E+00
   18900    1.1481057700E+00    1.7804053361E-01    8.2306310533E+00
   19000    1.1480028287E+00    1.7797129870E-01    8.2312019679E+00
   19100    1.1478998681E+00    1.7790214551E-01    8.2317729378E+00
   19200    1.1477968883E+00    1.7783307404E-01    8.2323439631E+00
   19300    1.1476938895E+00    1.7776408429E-01    8.2329150439E+00
   19400    1.1475908717E+00    1.7769517625E-01    8.2334861801E+00
   19500    1.1474878349E+00    1.7762634993E-01    8.2340573717E+00
   19600    1.1473847794E+00    1.7755760533E-01    8.2346286189E+00
   19700    1.1472817051E+00    1.7748894244E-01    8.2351999216E+00
   19800    1.1471786122E+00    1.7742036126E-01    8.2357712798E+00
   19900    1.1470755007E+00    1.7735186179E-01    8.2363426936E+00
   20000    1.1469723707E+00    1.7728344402E-01    8.2369141630E+00
   20100    1.1468692224E+00    1.7721510796E-01    8.2374856880E+00
   20200    1.1467660558E+00    1.7714685361E-01    8.2380572687E+00
   20300    1.1466628710E+00    1.7707868095E-01    8.2386289050E+00
   20400    1.1465596680E+00    1.7701058999E-01    8.2392005970E+00
   20500    1.1464564471E+00    1.7694258073E-01    8.2397723447E+00
   20600    1.1463532081E+00    1.7687465316E-01    8.2403441482E+00
   20700    1.1462499514E+00    1.7680680728E-01    8.2409160073E+00
   20800    1.1461466768E+00    1.7673904309E-01    8.2414879223E+00
   20900    1.1460433846E+00    1.7667136059E-01    8.2420598931E+00
   21000    1.1459400748E+00    1.7660375976E-01    8.2426319197E+00
   21100    1.1458367475E+00    1.7653624062E-01    8.2432040022E+00
   21200    1.1457334027E+00    1.7646880316E-01    8.2437761405E+00
   21300    1.1456300407E+00    1.7640144737E-01    8.2443483347E+00
   21400    1.1455266613E+00    1.7633417325E-01    8.2449205849E+00
   21500    1.1454232649E+00    1.7626698080E-01    8.2454928910E+00
   21600    1.1453198513E+00    1.7619987001E-01    8.2460652530E+00
   21700    1.1452164208E+00    1.7613284088E-01    8.2466376711E+00
   21800    1.1451129733E+00    1.7606589342E-01    8.2472101452E+00
   21900    1.1450095091E+00    1.7599902760E-01    8.2477826753E+00
   22000    1.1449060281E+00    1.7593224344E-01    8.2483552614E+00
   22100    1.1448025305E+00    1.7586554093E-01    8.2489279037E+00
   22200    1.1446990163E+00    1.7579892006E-01    8.2495006020E+00
   22300    1.1445954857E+00    1.7573238082E-01    8.2500733565E+00
   22400    1.1444919387E+00    1.7566592323E-01    8.2506461671E+00
   22500    1.1443883754E+00    1.7559954727E-01    8.2512190339E+00
   22600    1.1442847959E+00    1.7553325293E-01    8.2517919569E+00
   22700    1.1441812003E+00    1.7546704022E-01    8.2523649361E+00
   22800    1.1440775887E+00    1.7540090913E-01    8.2529379715E+00
   22900    1.1439739611E+00    1.7533485965E-01    8.2535110633E+00
   23000    1.1438703177E+00    1.7526889179E-01    8.2540842113E+00
   23100    1.1437666584E+00    1.7520300553E-01    8.2546574156E+00
   23200    1.1436629835E+00    1.7513720088E-01    8.2552306762E+00
   23300    1.1435592930E+00    1.7507147782E-01    8.2558039932E+00
   23400    1.1434555870E+00    1.7500583636E-01    8.2563773666E+00
   23500    1.1433518656E+00    1.7494027649E-01    8.2569507964E+00
   23600    1.1432481288E+00    1.7487479820E-01    8.2575242826E+00
